time,rov_id,t_sent,t_received,x,y,z,channels,rssi,azimuth,elevation
1700000174.0,1,1700000174000000,1700000174023308,0.0,0.0,20.233139638953617,0,array('h'),3.6492340520370203,31.335709310180377
1700000175.0,1,1700000175000000,1700000175022900,0.0,0.0,19.54055417487985,0,array('h'),6.474055094115627,31.93220661654475
1700000176.0,1,1700000176000000,1700000176023884,0.0,0.0,19.48564304972463,0,array('h'),7.765087894113224,31.83179635391873
1700000177.0,1,1700000177000000,1700000177024566,0.0,0.0,19.774160952554666,0,array('h'),10.055456360303747,30.557974992179826
1700000178.0,1,1700000178000000,1700000178024911,0.0,0.0,19.937087644357216,0,array('h'),12.470980162726303,28.50315755195895
1700000179.0,1,1700000179000000,1700000179025339,0.0,0.0,19.251392179371297,0,array('h'),13.290723338461692,29.206828762710458
1700000180.0,1,1700000180000000,1700000180026001,0.0,0.0,19.953695875077347,0,array('h'),16.100658072565608,29.34519072153497
1700000181.0,1,1700000181000000,1700000181026282,0.0,0.0,20.40859159291753,0,array('h'),18.418366313998444,27.585248436402487
1700000182.0,1,1700000182000000,1700000182027092,0.0,0.0,19.839613519295526,0,array('h'),21.757861115821584,29.342506829887157
1700000183.0,1,1700000183000000,1700000183026861,0.0,0.0,19.649904058026124,0,array('h'),20.388582412320414,28.54337534766274
1700000184.0,1,1700000184000000,1700000184027740,0.0,0.0,19.614848143807507,0,array('h'),23.785578337620855,28.028099280362063
1700000185.0,1,1700000185000000,1700000185027081,0.0,0.0,19.12398801009069,0,array('h'),24.76039052756941,27.033036960660336
1700000186.0,1,1700000186000000,1700000186026826,0.0,0.0,19.387991834665165,0,array('h'),26.96815203836461,26.441616199421215
1700000187.0,1,1700000187000000,1700000187027318,0.0,0.0,19.477685348620515,0,array('h'),29.181407313404474,25.208897746428697
1700000188.0,1,1700000188000000,1700000188027840,0.0,0.0,19.253296022225864,0,array('h'),31.070193189284122,25.737977277805456
1700000189.0,1,1700000189000000,1700000189027994,0.0,0.0,18.700436063956925,0,array('h'),34.233659084989554,24.832702610787756
1700000190.0,1,1700000190000000,1700000190027640,0.0,0.0,18.435913370709176,0,array('h'),33.17071752375508,23.505513348747296
1700000191.0,1,1700000191000000,1700000191028376,0.0,0.0,18.24970729786929,0,array('h'),36.653427012451225,24.85266598054522
1700000192.0,1,1700000192000000,1700000192028553,0.0,0.0,18.23792493063393,0,array('h'),37.54654771846124,22.04243344501473
1700000193.0,1,1700000193000000,1700000193028408,0.0,0.0,18.545804396983144,0,array('h'),39.42371880608309,24.890161260059966
1700000194.0,1,1700000194000000,1700000194028798,0.0,0.0,18.272139151875738,0,array('h'),40.89620518372686,22.392206161559336
1700000195.0,1,1700000195000000,1700000195029302,0.0,0.0,17.95989880726532,0,array('h'),44.657394117992006,24.061594700867975
1700000196.0,1,1700000196000000,1700000196029375,0.0,0.0,17.45614176136057,0,array('h'),44.45222994796636,20.74299800344955
1700000197.0,1,1700000197000000,1700000197029199,0.0,0.0,18.212128541629436,0,array('h'),48.479904062172835,22.859390442242866
1700000198.0,1,1700000198000000,1700000198029510,0.0,0.0,18.1238149189549,0,array('h'),50.18122663276978,21.97086264460762
1700000199.0,1,1700000199000000,1700000199029950,0.0,0.0,17.928236125946167,0,array('h'),53.2589550473504,21.01104890913828
1700000200.0,1,1700000200000000,1700000200030148,0.0,0.0,17.45657132218265,0,array('h'),54.75561358694118,21.102082482657096
1700000201.0,1,1700000201000000,1700000201030200,0.0,0.0,17.272279702864072,0,array('h'),55.52115202664828,19.936667964200613
1700000202.0,1,1700000202000000,1700000202030096,0.0,0.0,17.259139620579564,0,array('h'),57.48176951515964,22.468736051264578
1700000203.0,1,1700000203000000,1700000203029685,0.0,0.0,16.634652934836495,0,array('h'),59.44434966444447,20.757414085190835
1700000204.0,1,1700000204000000,1700000204029446,0.0,0.0,16.596099046151483,0,array('h'),63.12412371256506,20.193440779407016
1700000205.0,1,1700000205000000,1700000205030292,0.0,0.0,16.8394104264876,0,array('h'),62.172742879278466,17.471837216690297
1700000206.0,1,1700000206000000,1700000206031220,0.0,0.0,16.90333200145657,0,array('h'),66.75928193939276,20.059918177384358
1700000207.0,1,1700000207000000,1700000207030352,0.0,0.0,15.720396356565093,0,array('h'),69.68036546901736,21.656549446135934
1700000208.0,1,1700000208000000,1700000208029951,0.0,0.0,16.17758119422541,0,array('h'),69.56682947151434,19.084341865058796
1700000209.0,1,1700000209000000,1700000209030262,0.0,0.0,16.271594516866237,0,array('h'),71.29638388040374,17.184176969983366
1700000210.0,1,1700000210000000,1700000210031178,0.0,0.0,16.199433386695546,0,array('h'),74.5719412048836,20.42720344196137
1700000211.0,1,1700000211000000,1700000211030293,0.0,0.0,16.0149664103815,0,array('h'),75.99066103709141,19.553863213192763
1700000212.0,1,1700000212000000,1700000212030650,0.0,0.0,15.697553891446493,0,array('h'),77.43535590605786,17.0427432012669
1700000213.0,1,1700000213000000,1700000213031518,0.0,0.0,14.966270327751436,0,array('h'),80.78224149459176,18.18058167481574
1700000214.0,1,1700000214000000,1700000214031522,0.0,0.0,15.01175027791155,0,array('h'),82.33347808840587,17.395494962375036
1700000215.0,1,1700000215000000,1700000215030922,0.0,0.0,15.570710945245004,0,array('h'),83.16014540563305,18.111156667858232
1700000216.0,1,1700000216000000,1700000216031740,0.0,0.0,14.76676608694929,0,array('h'),85.58274344261645,17.44941396360427
1700000217.0,1,1700000217000000,1700000217031408,0.0,0.0,15.37936402523956,0,array('h'),88.66616634359461,15.886141717410474
1700000218.0,1,1700000218000000,1700000218031674,0.0,0.0,14.84253650649628,0,array('h'),91.14317800863066,17.370557443668854
1700000219.0,1,1700000219000000,1700000219031091,0.0,0.0,14.732260750451282,0,array('h'),94.13786985239891,18.21151771843973
1700000220.0,1,1700000220000000,1700000220031239,0.0,0.0,14.531733346824177,0,array('h'),95.87608881705889,14.338233268059403
1700000221.0,1,1700000221000000,1700000221031338,0.0,0.0,14.715424148725257,0,array('h'),95.0602536551256,18.367051954112206
1700000222.0,1,1700000222000000,1700000222031820,0.0,0.0,14.171820618859288,0,array('h'),99.01165739536572,15.871844078864614
1700000223.0,1,1700000223000000,1700000223031910,0.0,0.0,13.973026521461072,0,array('h'),102.78567687526525,14.041894265873156
1700000224.0,1,1700000224000000,1700000224030954,0.0,0.0,14.407492211057239,0,array('h'),101.9170304738917,15.61289990574421
1700000225.0,1,1700000225000000,1700000225030967,0.0,0.0,13.885364579134148,0,array('h'),104.15365214017416,16.068881067286444
1700000226.0,1,1700000226000000,1700000226032090,0.0,0.0,13.958034205268168,0,array('h'),107.06461428677517,15.901638145731098
1700000227.0,1,1700000227000000,1700000227031944,0.0,0.0,13.989708474688271,0,array('h'),109.31914776917074,12.192486285162655
1700000228.0,1,1700000228000000,1700000228032252,0.0,0.0,13.37935207468535,0,array('h'),110.40833259846318,15.844775922927287
1700000229.0,1,1700000229000000,1700000229031559,0.0,0.0,13.634316136023445,0,array('h'),112.36549201192595,14.333641503838448
1700000230.0,1,1700000230000000,1700000230031620,0.0,0.0,13.824031397017317,0,array('h'),115.38800036679473,15.465114666244412
1700000231.0,1,1700000231000000,1700000231031451,0.0,0.0,12.983030200215282,0,array('h'),115.59889703550641,14.327872743600041
1700000232.0,1,1700000232000000,1700000232031690,0.0,0.0,12.746108989279174,0,array('h'),118.45771546964693,13.314866084081347
1700000233.0,1,1700000233000000,1700000233031688,0.0,0.0,12.871486724428275,0,array('h'),120.57712371067846,13.795378635853236
1700000234.0,1,1700000234000000,1700000234031067,0.0,0.0,12.30448890486452,0,array('h'),121.0207068862298,12.228396091629406
1700000235.0,1,1700000235000000,1700000235031934,0.0,0.0,13.00877961464245,0,array('h'),123.56341439929716,13.065612431081867
1700000236.0,1,1700000236000000,1700000236031840,0.0,0.0,12.52809704568245,0,array('h'),125.18293757173944,13.844531889480049
1700000237.0,1,1700000237000000,1700000237031492,0.0,0.0,12.120358067447649,0,array('h'),126.07537337169244,11.678580903981416
1700000238.0,1,1700000238000000,1700000238031621,0.0,0.0,12.440115289992152,0,array('h'),127.99520429353211,11.935785773004163
1700000239.0,1,1700000239000000,1700000239031137,0.0,0.0,11.85916571858633,0,array('h'),131.24848120906253,13.621896957967108
1700000240.0,1,1700000240000000,1700000240031434,0.0,0.0,11.422469792783303,0,array('h'),133.51996208393243,14.791648628736699
1700000241.0,1,1700000241000000,1700000241030898,0.0,0.0,11.893883406627607,0,array('h'),134.9938791507357,13.677567087924178
1700000242.0,1,1700000242000000,1700000242030838,0.0,0.0,11.819331871514192,0,array('h'),137.5814638384925,12.800776634316424
1700000243.0,1,1700000243000000,1700000243030880,0.0,0.0,11.32242453626477,0,array('h'),140.94836004455553,13.0962381748527
