t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
37.59,1700000037.59,1700000037589999872,58.581846758362914,-11.578462103673662,0.0,-0.45573576741753363,-1.630764284971292,0.0,-1.8433055717745883
37.6,1700000037.6,1700000037600000000,58.577285828147865,-11.594763954574862,0.0,-0.45645025658975014,-1.6296056235718246,0.0,-1.8438964609273951
37.61,1700000037.61,1700000037609999872,58.5727177536115,-11.611054210713075,0.0,-0.45716463164940485,-1.6284453325668693,0.0,-1.8444881904426698
37.62,1700000037.62,1700000037620000000,58.568142535895845,-11.627332855798045,0.0,-0.457878892417904,-1.6272834131167173,0.0,-1.845080762676625
37.63,1700000037.63,1700000037630000128,58.563560176144705,-11.643599873551135,0.0,-0.45859303871668283,-1.6261198663832872,0.0,-1.8456741799910326
37.64,1700000037.64,1700000037640000000,58.55897067550367,-11.659855247705316,0.0,-0.459307070367204,-1.6249546935301267,0.0,-1.8462684447532351
37.65,1700000037.65,1700000037650000128,58.55437403512012,-11.67609896200522,0.0,-0.46002098719095996,-1.6237878957224081,0.0,-1.846863559336161
37.660000000000004,1700000037.66,1700000037660000000,58.549770256143205,-11.69233100020714,0.0,-0.4607347890094719,-1.6226194741269286,0.0,-1.8474595261183369
37.67,1700000037.67,1700000037670000128,58.545159339723874,-11.70855134607903,0.0,-0.46144847564428865,-1.621449429912111,0.0,-1.8480563474838994
37.68,1700000037.68,1700000037680000000,58.540541287014854,-11.724759983400547,0.0,-0.46216204691698887,-1.6202777642479982,0.0,-1.848654025822608
37.69,1700000037.69,1700000037690000128,58.53591609917066,-11.740956895963063,0.0,-0.46287550264917976,-1.6191044783062563,0.0,-1.8492525635298596
37.7,1700000037.7,1700000037700000000,58.531283777347596,-11.757142067569664,0.0,-0.4635888426624978,-1.6179295732601706,0.0,-1.8498519630067
37.71,1700000037.71,1700000037710000128,58.52664432270374,-11.77331548203517,0.0,-0.4643020667786071,-1.6167530502846468,0.0,-1.8504522266598362
37.72,1700000037.72,1700000037720000000,58.521997736398944,-11.789477123186176,0.0,-0.4650151748192022,-1.6155749105562076,0.0,-1.85105335690165
37.730000000000004,1700000037.73,1700000037730000128,58.51734401959487,-11.805626974861047,0.0,-0.4657281666060064,-1.6143951552529918,0.0,-1.8516553561502116
37.74,1700000037.74,1700000037740000000,58.51268317345493,-11.821765020909922,0.0,-0.466441041960771,-1.613213785554756,0.0,-1.8522582268292893
37.75,1700000037.75,1700000037750000128,58.50801519914435,-11.837891245194761,0.0,-0.46715380070527757,-1.612030802642869,0.0,-1.8528619713683658
37.76,1700000037.76,1700000037760000000,58.503340097830126,-11.854005631589333,0.0,-0.4678664426613361,-1.6108462077003143,0.0,-1.8534665922026485
37.77,1700000037.77,1700000037769999872,58.498657870681015,-11.870108163979282,0.0,-0.46857896765078727,-1.6096600019116845,0.0,-1.854072091773084
37.78,1700000037.78,1700000037780000000,58.49396851886759,-11.886198826262044,0.0,-0.4692913754954984,-1.608472186463188,0.0,-1.8546784725263674
37.79,1700000037.79,1700000037789999872,58.48927204356218,-11.902277602346963,0.0,-0.4700036660173677,-1.6072827625426394,0.0,-1.8552857369149587
37.800000000000004,1700000037.8,1700000037800000000,58.48456844593891,-11.91834447615529,0.0,-0.47071583903832404,-1.6060917313394607,0.0,-1.8558938873970943
37.81,1700000037.81,1700000037809999872,58.47985772717368,-11.934399431620124,0.0,-0.4714278943803223,-1.6048990940446857,0.0,-1.856502926436797
37.82,1700000037.82,1700000037820000000,58.47513988844416,-11.950442452686511,0.0,-0.4721398318653492,-1.6037048518509507,0.0,-1.857112856503892
37.83,1700000037.83,1700000037829999872,58.47041493092982,-11.96647352331145,0.0,-0.47285165131542084,-1.6025090059524971,0.0,-1.8577236800740178
